case_id,source_sha256,slab_sha256,source_bytes,slab_bytes,voxel_equality_verified,image_depth
BRATS_399,74fea0c650754637e0337e7ab202c3f41fe6a716624a55c6217abbb0d7a64dd6,ec7cfd78e6aac646285ce3234958754e3f1ae1a4d9229b5d68c609f6b042dadd,8604705,8318595,True,143
BRATS_400,2df385ab7ef891312096e1cdfd0c2b20255d307d597b3a741e329226889fb080,2e1d40d40aa1f9fee6fd44f95f2075d88616b39dfb992b5af265e9d28631df17,10538298,10142723,True,154
BRATS_401,c545a45818ad508c8194a4ab587f7c7bf6afe98550244781d28147358b41d4a1,7422f4a05cfe3eee0451c7c8d12b851c1ff4ee20418bfb3b84fbf0a5aad298bd,7267047,7068159,True,144
BRATS_402,8d7fcd4d5eafecce25b59edca987aa3b5bee8782b45ee492539dc7eff8b4facd,7640437c7d77e778a1adaf0228fdc829a0991c72a89a2e88902e8af4f6dee5f6,9040712,8757332,True,147
BRATS_403,b78f67048c89a2662273c0cbaadefd3b819f488d24ab5cabb96d8a102508dbb5,4950a79964a2736120fdf139aa99c28140e8cdd513df8a45713ee6196df59ad4,9288002,9007274,True,147
BRATS_404,67c54abbdaca5f05fb2886e1f9d00eadf8782bba39eb72bf5f81af92ac4e9b37,66abe74a36f36af640f79ef017de2036962f4fff29865673d2aa3cdae3c73906,8083365,7575979,True,152
BRATS_405,9ca502238b899c2255de2b3766a9dd8ec3690915db0ed5e5353d224b8e5cc041,b57f1b314d7b39a2f5e55c3c57e7ba7da2f27b84ffbafa8b0d5ef131d7b4b270,9708716,9367598,True,150
BRATS_406,2a843b242be85ef74aa627de7ceb5976223e0fbfd6f63c9661e198f79b818c4f,a0ef7094db65b9fcec12c75e4f7bd4b1b58043aad76eef83bb407ab6b1198d72,7079194,6906065,True,150
BRATS_407,aea435f9f0775dd2881c8319adf5ad00d3cf886d0ab3ad2a12d4392f0400c8fb,35d04cda23b7adef5991aff6587fbb62ce2714bb73757a5f2c077fa7b2d1af44,7008941,6701447,True,143
BRATS_408,3e090ff36acc0ec6c1c389e400dbb11722a3d09eb2782120af0f129ba16cda26,933584b4144071c467cf75a1812ab594aea249c2cadfc590db338fde7238941e,9640533,9320194,True,144
BRATS_409,8b11df33ee5a7b0a89a4455385db9758ff0d9c2d2ce36d9430640b58439cc9a3,7595c439cdad1df740086e15e0f060a33f3805d38fafc84994aa1fe556c033a5,7492060,7279957,True,150
BRATS_410,eecde08990a8ab2f63cd5df1ed4d5abde4eb260bd87a72a3a8a5f1c757ac0839,8c30582af943479f6946b318eaa712991107babdb8c7585d456cfee01bd5f19c,8523380,8135995,True,141
BRATS_411,d6c76d1470bb184db086fedfe97244c1b8448a73afb3a1d69fb4d178d24568c3,3e73185c48624dfa2ca57418af62520d8a3bf269415f4f8b20d8dac6c5c92e9d,7085049,6867314,True,145
BRATS_412,4e1ba661375dd0ae4b49b08c1651c36dfd0d19d50e26d5d62fa6dcb0c1c861d3,768953d91fc8adb13b1382574b7ccdee7894f65e165bafb29f7cac198ab1849c,9874131,9365351,True,154
BRATS_413,1d9e6dff6035667a59e760e4a8cc3c8a7e80564b11b248880fac66b8820e011a,cb513e5d152dcb5ef90ed54270cabfd7460fb7b4702fdbc9ced0fb4751a17aae,10728443,10443349,True,149
BRATS_414,86671d15e71bc2f25888ba8be5eec450c2ce34cfea4457ee4ae7d962f98015a0,b63357468ac13dca55e9acd5b6e9a73037f82d670a9e6b619533d3d2b0f6e710,8388709,8135649,True,143
BRATS_415,eabfbc6f46b737daacb57c96b83dab7fe5ce1fc9385218f353168ec312ed3e85,1104146364ee5756aa193eb151337fe79e51c771f8c37570d7be45298c872bf9,5656460,5653549,True,147
BRATS_416,6dd4264ce406ac776b64be83b49d5e5db5eb3360ef3eb8220dc651595f9e1e09,6a065672d60f77abf09c97d469783ae1a86600571b7e029857588915b5fac49b,9692899,9449345,True,151
BRATS_417,ffa025d98062c257bd40d28cac150e517ee425ee4ddd9fd57eac64b4c921b1d8,c9e1ee76f75aabbc57bfec110bd41718b68cf91377ad61cdf95727e758dd171e,8305373,8079639,True,147
BRATS_418,049d1ec43cbfb1ddbc2f0dcff75253bb1f4ff7462ed815d0c287fe1d4daf0424,7c22ddf1bdc1eb98c35be77e3c0e0911577df0ce67e4f2ba68e2e009e8a45c8f,8369646,8106638,True,155
BRATS_419,b21893b1134f7f1e0bb6c8b47be550f33721ab87354f7e28c003813db508feb3,dce18e22de57b8640f1e614793f40ad40462b76c56db860be1e0a98547af171d,6609631,6431297,True,147
BRATS_420,55894ffee5cecad4701428690700752e2f3cf7acece48d31a30db55b0b35575e,673c567e76af424a8bc42c2357598be65f2ac7cf2ae1edf6bfbe15ac45c9a0a9,10249117,9773689,True,143
BRATS_421,e1c457ec0775cb1f8bb4f641f1a50f7c29b94b293f413d7c2afc8b20fc601ad9,432d29796c8f7cc9d9df1024ad3b7e3702ac15915dd58af5973f21836b4db2c5,7943627,7621426,True,143
BRATS_422,ed0d71e4d6f848ccf952c110c2783cc8533bf06c9bd1c6ccf3b91a644722eb2c,3087bfde568528953b1e0d653ba43202542e8d841ffdc7340fe2d24d78dde3c9,9295344,9008093,True,140
BRATS_423,c6aa33a4eb5fe1b7711f343b1e2a6ca62d2332f30c44eeb0890538a510e7721b,7b005366a6b7437720764b7c583a75d5bb3a755a4402899bc2579ea48beeda34,9392071,9108901,True,140
BRATS_424,2cc60d1824fa7066b0d5bc09e59ee2fec49fa17e7a360ba6ad20a14199ae9699,9427131438a9ae7c65fbb48e590e99a71870813d587bdd583c3ec7adc661daa9,9838429,9445790,True,146
BRATS_425,d11c00e5f5ee6b066128e61699bae5e1131671ccaa5ae95fd867b011739125fa,110a8a0b1bb8b91d8dbbbb189e1aead4350b6cf0a0b8dbf2050efca52ab64c24,6123527,5883878,True,144
BRATS_426,9e1398fd9158d433aef3b7dcbb1d4524c131dfa27569f1ba001ad7846dffd1f1,a0666d11de906e070b89f33922e2f4eae2ae153650763460fecd95263c688863,7827208,7464127,True,148
BRATS_427,6181be4cf7bb1b8e4d73066689576ccff7ec010eef0d63fc9c9cbb123cbf868e,67fd083da64e38c286cbe2c277263323544df9a16ab190ea85f114f1cb6af852,7214844,7111843,True,145
BRATS_428,878772f7843d0ee24dc4d387226d52b7a4c0ecc9523f2df6e8cae241d353b220,e3891d8b856e5ae6c81d6ba1695bf32819842fcdb7e65dbb7bda63c861fab912,6921519,6549277,True,145
BRATS_429,07c869e6b2b3b45c9a1c2bb4a98d9607dc83c9a8abe2b018794088fc21971da1,86902f7b37f7e4e83b20e0db40560a6cc40681c9f5aa3bc32f43cc2cc0ae80b1,7601597,7402235,True,144
BRATS_430,2c59dea1c91b6edb6ed1d2de53e023a0c4c85cd37d0e1e60f0d87a4b46d3117c,9a48e5d94e7b474be2693e02d65b9b6c724f2bfe92e568c30dae4029c29c3ce4,8627937,8377022,True,147
BRATS_431,ec8f574672ff0767e7b5fcf5b24471919a07575f9a304c924d2e33c6a4a4420a,de58bda9814d5deff68f230ae5f1ec14e9ac52ddb14dff796ad8e7367ac831d2,9729512,9457865,True,144
BRATS_432,a7184e7668243262ad638c3b1901664ea946ef5879a1470512637e0306425897,6ca74dfd531529804ad26182795a14dce4ae9bb0839fba0d98f529eb3f6f6fac,7470841,7213537,True,148
BRATS_433,b00ab08382984bbde0dabce5edfb70dd8356a2e8c00036c2087e2b7861bed138,e29b41cf7804565d0c95f030dc23ddde44997d741e19f6e25cf816b4c854774d,4545683,4474138,True,146
BRATS_434,4c1baf638116eae789c5c1f6d2ee86c6ee32d5723e7ccf48a19f0f89a476736f,58f74594a00e64c009499a8763bc7908037e0ec9d498a30f4c70c496145e6ae0,7573647,7370762,True,146
BRATS_435,60fc9ce6610a6c8284ed9be18bb0466721cfa892ec1d67c1413e44ebdb5f228f,1453c4d87f76338c62bd655471f83ebb6198b5101097b9ed7079e2fb8a5cbb2f,11103689,10811130,True,147
BRATS_436,1829d63106e18375a1732fbed1b1f3f67268484f74453eef41d46b4605fe62e5,6459c7d5d59425f01cc100189d65e1246054ef8904f82c9992b17913d07f6914,8223610,7949544,True,147
BRATS_437,8a2bd3f13d170576ef4ee4f4ba6cc0c7f800533f24eb24798b68b5efdfd0c48c,0645d0395b0d7d6661376cbbbcb34f7f1215ac8dd7c6c46f4735a1934f98cd5f,7941491,7607733,True,144
BRATS_438,18db83a449df72d91a653ad19bcb043b1f5cea3c0f739068267206b769ec40da,5ea4faa29083c19f59043f8e9252ec541be05c6b0d7bea618db26fcfbeabf46d,8069342,7786138,True,145
BRATS_439,0a31bab6ee86c547122983fd96013a9932c451a3a256e1866dbcd050ac883ffb,439bd65ce234ba9fd5122e19e79e8f616f14ddd4ff558a00d7c0442cf9dd5591,8109641,7801788,True,145
BRATS_440,7baecca682cb20ab5b13c07b6f6b0f85deeeed4e8598dcd9ce11bc1cc255613e,e8b09bbb99b43363b9a5d4c5305c4cb6dd86310921f89079ee317a1c38c884f2,9023178,8797669,True,145
BRATS_441,930c390967b2128385209d988d0715f679b9b37d16d7ff59a503ccd86471d860,f9459adad69daf4fdcf277a9ce1ad55936de5445ba345092c7ab8e610597ed98,9099981,8738817,True,146
BRATS_442,3bea9b0f9a980a01a50b7782a162017218b956453bcbd2147dfae42de84911f7,3d97e004ec25d95f98984b2241232dd9fe494cca6e44b4a5b54ab3d8205c6d0c,7703046,7572653,True,148
BRATS_443,ebdb4d7b7969fe8cf23042155a241a1e72fc5e74442b8fb7a116df3c1ebc02f5,456718f874ef52e5eadd83753a0ed9a02c0ac9ffa9c4aa21460a34411fb739d9,7366406,7189762,True,145
BRATS_444,7ab6b9eecdd92ee2fa6f21b5c76b1cf25e79431f349b70e11da439b68d600116,c3df9c29bbb39a5c66867e6b471936fa5c5ee6e0e4e72df357239af4d50d3679,6841921,6735873,True,146
BRATS_445,1be40b778fa566ba6681363238bfbe10d0cb5f1ecd2bf7b495c389fc38161ea7,d1adeefccd5c5230db5fc5cbc72a133e05558408040ffb58450740325bece0e4,7108398,6884406,True,149
BRATS_446,b4141f3bb82a05aa31daced454c0ebb5f4376d283971bbb4ffd14d24d1e7c9f8,fd5f38ecdf2f63a5e8ecc2479e238f49818d0afe8f42ca9a9e19c593d72fea1b,8070236,7875113,True,145
BRATS_447,bcf52500861b27805f9f8a0ebf59ad4e4a5542ca5068b980ffa41ebc0d39ff65,f6a8516fd3ce218d7798685de84624e14c8b26cf1ae9555bfe4914697f8882f5,6488109,6376857,True,145
BRATS_448,9bc2ed5f0f35424875cdd9d51e830ea46859c16597b8e9a65e76ac40a91e37c8,ff614aaa81373e4500239a9ef7c1b641f079190a59eb5a022a8bbbded70a2c31,8921231,8640374,True,148
BRATS_449,29803c7afe36d8160e68177a95aef421e2d311e64d607207eb12b4a979376840,345e715d5e2886b4db2d47222590cf52a542405523ac924ee9c4f800b1b6e7b1,5840934,5630701,True,147
BRATS_450,d2a22d9bf5c7504f879063090f486e93475ba425379c421e0323ce4ddb6e12a5,80862cec483fe2dfd801688aee3d93dd0a2e62178f9acc659a9ec15637bf6485,6396780,6165855,True,146
BRATS_451,ebd2922d7ac7c4d7b220851d169fc8979dc411865b3298854ae4095aaebc9078,c81ac49c932b62cc86fee0e02695c3eadc54ff290eabe1d93adae23dc28faa4e,6604820,6294264,True,147
BRATS_452,e2df74d2cef6fda4b66bbf0abbe0b1649c6565d2df17720a9ffa3f3d3ab2b08e,21c41b5d5e58b6e93e60448e34274d17d09432d985f3556ccf45d1e0b1e48672,7873801,7470659,True,144
BRATS_453,4baf465c1060c2971b26c63c58bda6f17eabb541d067305553ebdeaa9a706c83,3db997507902d0f353244fbbb0395e776384eacd06951be29587b3600fa770e4,9716416,9493684,True,152
BRATS_454,1f14d2413cfd4ee714355712ca1047e2e7e0c88559a06cfa44fb8ed78d7af583,cafb06993ab643e8c6fbc1112d0c23624448ec695f9540631f6004007d00f8fc,11070977,10861461,True,146
BRATS_455,07ec7a13504bd24b293c00fc0f18fe6c84f883e1d5edccded8877fa64e7366a9,ac0df345b4dacfca57dbea0f1bd8fd7de842e40d217bf769ba928a025f082fe4,7695768,7320533,True,146
BRATS_456,70d14cb82c4993563d26f159d3dcb14af93223b818c4c66dfdadffc5fc28a6ab,d8e11aba8ad75595b8fe48497a8a3d802954ebae46f400c8d89262aa6ac1dce2,7430126,7292553,True,148
BRATS_457,bcc26a25b30b4bd72f4fa0fda6d56baae5e1585f0afb996bd9c8eff3400a8ff1,0ec032f04226cc37b6485915c1952fc57d94c1efeef6613e0c7d04cb98028370,8346552,8034992,True,149
BRATS_458,d08fdd9cfb36a9878ecb455baa79a336b59583a64742813cb36acb1bbc5c0289,60dddd11ed93c356c3040005a52e39664f3ab5559d5ceb6ee2aecef4603e96f8,8802275,8488649,True,148
BRATS_459,038b6bcace4a62da1764197679059ccb181a5c75eabab730ebafd9f3bc0a8f82,0c57fe043bfc2d065377bba10702a990688fe2ed820df68551a36447b04789e9,6941932,6871274,True,148
BRATS_460,268bba12d9446aa13d71427e17e8bf3482d43df928dc1bd6ee8b7e402ab50dfd,cfa9ca396c01d4a9c9bda40d05a9301e809fd138ae1e6474fb589219036aefb5,10121567,9811030,True,154
BRATS_461,d07ad08df1ad910f2c43265786616a4621306913919f073e3e7d5e405d25344c,05820faefc0898722f14f7d3c8726fa99fb48a4d4051143bc0177d5134cbd486,7348909,7132901,True,149
BRATS_462,8525be16e83f5a08c4c2a2f2abd1fa2a95f85c393da7e00a651fb1ff78ee4ffd,22a6f704eecafc664b2f1aa8f17ed9782c7ebae49fc3b3a692f6f33367527462,6851525,6712766,True,144
BRATS_463,74fdc8a698ef5ae7b78f2d8d3f08d52a391a0f4d0a6b11bdf1fad651ef45c321,6024f8f4282fae81f763dca20fd6b5c545ee7eead869302c7c00154b7049ae50,6940640,6788907,True,142
BRATS_464,a7f74245e593c1331b21922f8e6ff2ad5e62dddb14443b67b0b1afc59a516e64,1bfd0bfdc61a3ef3e4430df8c4c6e80f0ec101c90fc3468c7828a9d802538761,6914303,6685593,True,151
BRATS_465,681020567d7175edfb722fabf2127cd66b5151024c8038d9837d93391b94bc1a,f6643012157612459d07fc737808434153cfd36ba9de3a723b6968fa4fe4b627,7967920,7678278,True,145
BRATS_466,024669daf5bb68de708a9e854fb26ceb8728df79b12457433598b3eeb3a9396d,fbd852c28551f9512c4da7adf9a9dda2f8083f33807451e6f285b2e39a1899b0,8536925,8285845,True,147
BRATS_467,943f9bf5c6c3c6d4fc52b87a8bcbd0286ded39de4f084c4cf1d34dad1ef34d1e,abac42928963afc02df6a8afc50969521ae2bf9d891fd3ce63d8bc3270277550,7903589,7638481,True,146
BRATS_468,a6ada4a4a9a404d5741264bdcf2a82c3096422dc49b5b7970f2f404e44f7b084,fba4f80aee99ad3856c51f0dbb6e3b115ede6fce5063c143827cf0bf5fb670e4,6256171,6163964,True,146
BRATS_469,461a733d6c818ebb85fa700ec4ce865dc1b70b27b1d3904d4810987c2a0189ef,b1b0bbd86691e9274f3f2055c17b747287661a23120e388586b4029d96c0c77e,8786232,8516256,True,147
BRATS_470,3546e399983e31fd6bb16a23bbf122e26e2968254114413e50664c73eb5c4a1b,ab291cfd3b4f29dd2aac8d2180e39d5dc348c8792595c40b28e94fe1dd123a47,7127685,6962804,True,152
BRATS_471,34931771297ecdc20c1b4139b9b2355b17b5f2d4aaf162311684088dbe91a2ad,6d8c21660c46a497ce330d740fa9b66b6da3a68698113d485f7d67b04559b2df,9222188,8819388,True,150
BRATS_472,790799a91cdc0b452ba658fdf011e4638381c2735e7c7578270049be9fbe6395,f16209fea07b4759d48ea50fdfbbff786da65436dd5acf2c095f778ba538d78b,7903307,7543845,True,146
BRATS_473,099936afc37094ddcd5aa1c58c4d68bdacd6e6994d9bff260f14aad11c3a8d5e,7e811b2cccb9c7cf0ec657f0f75847880916ed177dd569f2dbe29ec76f8703f1,7717659,7471150,True,135
BRATS_474,bea19c806deff10085fbe31ea72a1b76b73a7b1ee03f75e9a14f80a014a8e10d,73b09029e2171ec79b9ae44d2a79568c5dd3869e30134dfe2f0322796eef3e88,8101887,7769674,True,151
BRATS_475,7cdeaaca8053792c5c75b1955577afeda2733c667da645ca0247395ed0d3b191,718ea8cebe0fdf692b8bc1dadf21fcd44b8ab06c0de848a678f5bd6e218df0a5,9897525,9601113,True,138
BRATS_476,a45369851bbf617e4933b459a94dee7f77cd58d00f99c65ff12a1642ebf26eb4,254095f30d67ca38a7697a9b4c6563b32c59f99f9849d4c33bedae8838c8ace0,7193786,6962151,True,144
BRATS_477,2649083a504d0a3c0991ac06a21fdebb90a5173bc43678867d67d95625845842,c3d5058fee48580220760b25e32b319f20ee0fdaccb5d8bc6ef2bf3cd7653f50,8378703,7970818,True,150
BRATS_478,094ed853faccb48d2430ec2f17f5dca1729f24b3ac277764ace0b5d123f5c02f,76b5126ae05e881acaebd45a331419de2247fb754d9586c68bc86c033c62db59,6411921,6160631,True,146
BRATS_479,9ad4cc99be551603b777e444bd0b3918e638985ba7814cdd4b8e8ce345b263aa,d9893cb3f223ae638ff8d4687f273891c1598c1c2f98a858ff85860a1a576ed1,10993788,10782052,True,145
BRATS_480,bb8dfa95f51e9592c188e87c7f5703b5ef8a6daa7aac143303413afc5f720338,21c77d90f3eb16efa61941f69198fff98dafa9316f9c8854cd14bad11345817f,9045389,8669450,True,154
BRATS_481,0902b7a2eb76e233312518f2a7f549f1da8f95dffb8c9dd935d88386e06c14fd,9cfbd78322b01520ea43a4f14324d6da61c0b8d1662205352aa52ef043c7b5de,9306467,9020250,True,148
BRATS_482,1c10c14476c64ac953d3e69b1aec7187764b1e8d4c640743b10af477220318f7,c6423bd82caa35b772b91bac53755d67e28c5c488faadf5bc379e362114cf141,9779862,9456096,True,152
BRATS_483,8dfb9c8aef9146df3d3e5f9d0cf146b8f0cdbb5a61fe4e2b2b8e4a00605b0fbf,abe69b99630c7a62a062a03c7b74b3f0b0dce8cb4cf884f092d7e2f75fdd67a3,8459320,8120849,True,148
BRATS_484,04d0938f985174a52c69e66dfdb43f2032705eb072ec22cd5611ca3592a3bce7,76c1fbdc440cccc837fa7c1f97ed6bca4b7e8dac885a722ba2f33d06d3d6ace2,9643678,9284534,True,148
